CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,SimSowDate,SimHarvestDate,Rain,Radn,MaxT,MinT,ThermalTime,AccEmTT,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,Result,SimulationName,id_trial
1,1,Field,2018-04-24 12:00:00,2018,114,Germinating,1,NA,NA,0,23.780637741088867,12.789999961853027,2.140000104904175,0.5853046793863177,0,0,0,1,0,1,NA,Simulation,103
1,1,Field,2018-04-25 12:00:00,2018,115,Germinating,1,NA,NA,0,29.362878799438477,17.860000610351562,-1.1799999475479126,2.133576252537966,0,0,0,1,0,1,NA,Simulation,103
1,1,Field,2018-04-26 12:00:00,2018,116,Germinating,1,NA,NA,0,27.318540573120117,16.1299991607666,1.4600000381469727,1.680885163164139,0,0,0,1,0,1,NA,Simulation,103
1,1,Field,2018-04-27 12:00:00,2018,117,Germinating,1,NA,NA,0,20.60600471496582,12.1899995803833,3.2200000286102295,0.4330170495435597,0,0,0,1,0,1,NA,Simulation,103
1,1,Field,2018-04-28 12:00:00,2018,118,Germinating,1,NA,NA,0,29.544166564941406,16.1299991607666,-2.680000066757202,1.4846294062212109,0,0,0,1,0,1,NA,Simulation,103
1,1,Field,2018-04-29 12:00:00,2018,119,Germinating,1,NA,NA,0,29.825639724731445,23.1200008392334,2.430000066757202,4.6859332058206205,0,0,0,1,0.27750004529953004,1,NA,Simulation,103
1,1,Field,2018-04-30 12:00:00,2018,120,Germinating,1,NA,NA,7.059999942779541,21.430879592895508,24.709999084472656,5.960000038146973,6.017577693426608,0,0,0,1,0.5334999561309814,1,NA,Simulation,103
1,1,Field,2018-05-01 12:00:00,2018,121,Germinating,1,NA,NA,0,16.181589126586914,9.210000038146973,1.9900000095367432,0,0,0,0,1,0,1,NA,Simulation,103
1,1,Field,2018-05-02 12:00:00,2018,122,Germinating,1,NA,NA,0,30.152725219726562,20.65999984741211,-0.8700000047683716,3.2986444376528263,0,0,0,1,0,1,NA,Simulation,103
1,1,Field,2018-05-03 12:00:00,2018,123,Germinating,1,NA,NA,0,26.973806381225586,23.010000228881836,1.5399999618530273,4.484704785197973,0,0,0,1,0.22750000953674318,1,NA,Simulation,103
1,1,Field,2018-05-04 12:00:00,2018,124,Germinating,1,NA,NA,0,26.99405860900879,25.93000030517578,4.239999771118164,6.272339162528516,0,0,0,1,0.5085000038146973,1,NA,Simulation,103
1,1,Field,2018-05-05 12:00:00,2018,125,Germinating,1,NA,NA,0,25.840465545654297,26.09000015258789,7.300000190734863,7.041879749643802,0,0,0,1,0.6695000171661377,1,NA,Simulation,103
1,1,Field,2018-05-06 12:00:00,2018,126,Germinating,1,NA,NA,0,27.59242057800293,27.8799991607666,4.340000152587891,7.176877768933774,0,0,0,1,0.6109999656677246,1,NA,Simulation,103
1,1,Field,2018-05-07 12:00:00,2018,127,Germinating,1,NA,NA,5.050000190734863,20.3071346282959,28.639999389648438,5.769999980926514,7.863132325381041,0,0,0,1,0.7204999685287476,1,NA,Simulation,103
1,1,Field,2018-05-08 12:00:00,2018,128,Germinating,1,NA,NA,20.600000381469727,9.792169570922852,17.350000381469727,9.989999771118164,3.6700000762939453,0,0,0,1,0.36700000762939455,1,NA,Simulation,103
1,1,Field,2018-05-09 12:00:00,2018,129,Germinating,1,NA,NA,1.090000033378601,19.951251983642578,19.020000457763672,7.119999885559082,3.6163595639169217,0,0,0,1,0.30700001716613773,1,NA,Simulation,103
1,1,Field,2018-05-10 12:00:00,2018,130,Germinating,1,NA,NA,0,22.368806838989258,12.710000038146973,-0.9100000262260437,0.47371075857356204,0,0,0,1,0,1,NA,Simulation,103
1,1,Field,2018-05-11 12:00:00,2018,131,Germinating,1,NA,NA,0,26.64335060119629,18.729999542236328,-0.8500000238418579,2.5176268120586873,0,0,0,1,0,1,NA,Simulation,103
1,1,Field,2018-05-12 12:00:00,2018,132,Germinating,1,NA,NA,0,25.15683937072754,21.489999771118164,3.809999942779541,4.178412386104465,0,0,0,1,0.26499998569488525,1,NA,Simulation,103
1,1,Field,2018-05-13 12:00:00,2018,133,Germinating,1,NA,NA,0,24.332111358642578,25.030000686645508,7.880000114440918,6.685518486940861,0,0,0,1,0.6455000400543214,1,NA,Simulation,103
1,1,Field,2018-05-14 12:00:00,2018,134,Germinating,1,NA,NA,0,23.873645782470703,26.549999237060547,9.640000343322754,8.09499979019165,0,0,0,1,0.809499979019165,1,NA,Simulation,103
1,1,Field,2018-05-15 12:00:00,2018,135,Germinating,1,NA,NA,0,27.280683517456055,28.489999771118164,5.889999866485596,7.822847353845834,0,0,0,1,0.718999981880188,1,NA,Simulation,103
1,1,Field,2018-05-16 12:00:00,2018,136,Germinating,1,NA,NA,0,24.037887573242188,28.719999313354492,11.069999694824219,9.894999504089357,0,0,0,1,0.9894999504089356,1,NA,Simulation,103
1,1,Field,2018-05-17 12:00:00,2018,137,Germinating,1,NA,NA,8.199999809265137,10.417672157287598,19.850000381469727,11.15999984741211,5.505000114440918,0,0,0,1,0.5505000114440918,1,NA,Simulation,103
1,1,Field,2018-05-18 12:00:00,2018,138,Germinating,1,NA,NA,0.38999998569488525,14.893805503845215,16.700000762939453,7.699999809265137,2.6589065648615353,0,0,0,1,0.2200000286102295,1,NA,Simulation,103
1,1,Field,2018-05-19 12:00:00,2018,139,Germinating,1,NA,NA,0,22.90816307067871,19.790000915527344,4.650000095367432,3.5473160579055545,0,0,0,1,0.2220000505447388,1,NA,Simulation,103
1,1,Field,2018-05-20 12:00:00,2018,140,Germinating,1,NA,NA,0,27.09928321838379,23.329999923706055,2.7100000381469727,4.829071846753358,0,0,0,1,0.3019999980926514,1,NA,Simulation,103
1,1,Field,2018-05-21 12:00:00,2018,141,Germinating,1,NA,NA,0,26.470945358276367,25.059999465942383,5.329999923706055,6.061482556462288,0,0,0,1,0.5194999694824219,1,NA,Simulation,103
1,1,Field,2018-05-22 12:00:00,2018,142,Germinating,1,NA,NA,0,25.712553024291992,27.790000915527344,8.869999885559082,8.359031158739331,0,0,0,1,0.8330000400543214,1,NA,Simulation,103
1,1,Field,2018-05-23 12:00:00,2018,143,Germinating,1,NA,NA,0,23.272409439086914,29.739999771118164,13.390000343322754,11.565000057220459,0,0,0,1,1,1,NA,Simulation,103
1,1,Field,2018-05-24 12:00:00,2018,144,Germinating,1,2018-05-24,NA,0,21.758594512939453,32.93000030517578,17.56999969482422,13.741971798515317,0,0,0,1,1,1,NA,Simulation,103
1,1,Field,2018-05-25 12:00:00,2018,145,Emerging,2.315451090538204,NA,NA,0,24.67087173461914,33.75,15.470000267028809,12.61804362152815,0,0,0,1,1,1,NA,Simulation,103
1,1,Field,2018-05-26 12:00:00,2018,146,Emerging,2.625370226044059,NA,NA,0,25.06671905517578,33.31999969482422,14.789999961853027,12.396765420234203,0,0,0,1,1,1,NA,Simulation,103
1,1,Field,2018-05-27 12:00:00,2018,147,Emerging,2.9322452403491734,NA,NA,5.769999980926514,14.400348663330078,28.780000686645508,15.770000457763672,12.27500057220459,0,0,0,1,1,1,NA,Simulation,103
1,1,Field,2018-05-28 12:00:00,2018,148,Vegetative,3.0283708676485426,NA,NA,0,20.49349594116211,30.219999313354492,16.440000534057617,10.077956334005671,10.077956334005671,0,1,1,1,1,NA,Simulation,103
1,1,Field,2018-05-29 12:00:00,2018,149,Vegetative,3.0638296232726367,NA,NA,0,22.809106826782227,32.189998626708984,16.399999618530273,10.034827841618599,20.11278417562427,0,1,1,1,1,NA,Simulation,103
1,1,Field,2018-05-30 12:00:00,2018,150,Vegetative,3.096566570629494,NA,NA,4.940000057220459,9.76220417022705,26.559999465942383,18.270000457763672,9.264556101990609,29.377340277614877,0,1,1,1,1,NA,Simulation,103
1,1,Field,2018-05-31 12:00:00,2018,151,Vegetative,3.1252232758270613,NA,NA,0,17.88719367980957,26.559999465942383,15.3100004196167,8.109847570911551,37.48718784852643,0,1,1,1,1,NA,Simulation,103
1,1,Field,2018-06-01 12:00:00,2018,152,Vegetative,3.1499849408355667,NA,NA,11.739999771118164,11.679905891418457,24.260000228881836,14.75,7.00755119740706,44.49473904593349,0,0.9505000114440918,1,0.9505000114440918,1,NA,Simulation,103
1,1,Field,2018-06-02 12:00:00,2018,153,Vegetative,3.1670811626130186,NA,NA,5.170000076293945,10.44951343536377,20.600000381469727,12.600000381469727,4.838230763018892,49.332969808952384,0,0.6600000381469727,1,0.6600000381469727,1,NA,Simulation,103
1,1,Field,2018-06-03 12:00:00,2018,154,Vegetative,3.185875285932595,NA,NA,0,22.35981559753418,24.020000457763672,10.569999694824219,5.318736899440144,54.65170670839253,0,0.7295000076293946,1,0.7295000076293946,1,NA,Simulation,103
1,1,Field,2018-06-04 12:00:00,2018,155,Vegetative,3.207073133101531,NA,NA,0,27.294824600219727,27.479999542236328,9.039999961853027,5.99899074880876,60.65069745720129,0,0.8259999752044678,1,0.8259999752044678,1,NA,Simulation,103
1,1,Field,2018-06-05 12:00:00,2018,156,Vegetative,3.232323323102547,NA,NA,9.390000343322754,19.712905883789062,28.690000534057617,11.109999656677246,7.145803770287612,67.7965012274889,0,0.9900000095367432,1,0.9900000095367432,1,NA,Simulation,103
1,1,Field,2018-06-06 12:00:00,2018,157,Vegetative,3.255350255357344,NA,NA,0,18.444080352783203,24.209999084472656,13.930000305175781,6.5166218281075485,74.31312305559645,0,0.9069999694824219,1,0.9069999694824219,0.9999999999999999,NA,Simulation,103
1,1,Field,2018-06-07 12:00:00,2018,158,Vegetative,3.274258724467799,NA,NA,0,25.62612533569336,25.479999542236328,9.479999542236328,5.351096758258792,79.66421981385524,0,0.7479999542236329,1,0.7479999542236329,1,NA,Simulation,103
1,1,Field,2018-06-08 12:00:00,2018,159,Vegetative,3.300783102387039,NA,NA,0,23.81242561340332,27.84000015258789,13.229999542236328,7.50639895114488,87.17061876500011,0,1,1,1,1,NA,Simulation,103
1,1,Field,2018-06-09 12:00:00,2018,160,Vegetative,3.335224547444739,NA,NA,11.1899995803833,17.076616287231445,31.5,16.899999618530273,9.746928951329073,96.91754771632918,0,1,1,1,1,NA,Simulation,103
