CheckpointID,SimulationID,Zone,Date,Year,Month,Day,StageName,Stage,Rain,Radn,MaxT,MinT,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,SimulationName,id_trial
1,1,Field,2001-01-01 12:00:00,2001,1,1,,1,0,6.96947717666626,-11.8100004196167,-28.209999084472656,0,0,1,0,1,Simulation,31
1,1,Field,2001-01-02 12:00:00,2001,1,2,,1,0,7.313436031341553,-1.190000057220459,-23.270000457763672,0,0,1,0,1,Simulation,31
1,1,Field,2001-01-03 12:00:00,2001,1,3,,1,0,6.360208988189697,-0.029999999329447746,-12.5,0,0,1,0,1,Simulation,31
1,1,Field,2001-01-04 12:00:00,2001,1,4,,1,0,6.4865570068359375,4.110000133514404,-8.949999809265137,0,0,1,0,1,Simulation,31
1,1,Field,2001-01-05 12:00:00,2001,1,5,,1,0,4.502542972564697,2.140000104904175,-5.139999866485596,0,0,1,0,1,Simulation,31
1,1,Field,2001-01-06 12:00:00,2001,1,6,,1,0,4.381134033203125,2.2799999713897705,-4.699999809265137,0,0,1,0,1,Simulation,31
1,1,Field,2001-01-07 12:00:00,2001,1,7,,1,0,4.388113021850586,-2.1700000762939453,-8.989999771118164,0,0,1,0,1,Simulation,31
1,1,Field,2001-01-08 12:00:00,2001,1,8,,1,0,4.922178745269775,-4.599999904632568,-12.319999694824219,0,0,1,0,1,Simulation,31
1,1,Field,2001-01-09 12:00:00,2001,1,9,,1,0,7.093372344970703,2.25,-12.229999542236328,0,0,1,0,1,Simulation,31
1,1,Field,2001-01-10 12:00:00,2001,1,10,,1,0,5.327589511871338,1.149999976158142,-7.320000171661377,0,0,1,0,1,Simulation,31
1,1,Field,2001-01-11 12:00:00,2001,1,11,,1,0,3.2878432273864746,-3.9200000762939453,-8.619999885559082,0,0,1,0,1,Simulation,31
1,1,Field,2001-01-12 12:00:00,2001,1,12,,1,0,2.7601191997528076,-3.25,-7.090000152587891,0,0,1,0,1,Simulation,31
