<<<<<<< HEAD
CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,SimSowDate,SimHarvestDate,Rain,Radn,MaxT,MinT,ThermalTime,AccEmTT,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,Result,SimulationName,id_trial
1,1,Field,2018-04-22 12:00:00,2018,112,Germinating,1,NA,NA,0,23.599637985229492,21.309999465942383,6.53000020980835,4.558459167554974,0,0,0.39199998378753664,1,0.39199998378753664,1,NA,Simulation,100
1,1,Field,2018-04-23 12:00:00,2018,113,Germinating,1,NA,NA,0,25.854772567749023,23.350000381469727,4.610000133514404,5.160878321304917,0,0,0.39800002574920657,1,0.39800002574920657,1,NA,Simulation,100
1,1,Field,2018-04-24 12:00:00,2018,114,Germinating,1,NA,NA,0.7400000095367432,26.68747901916504,24.6200008392334,3.5199999809265137,5.553797253742814,0,0,0.40700004100799564,1,0.40700004100799564,1,NA,Simulation,100
1,1,Field,2018-04-25 12:00:00,2018,115,Germinating,1,NA,NA,5.409999847412109,10.852344512939453,13.069999694824219,5.150000095367432,0.8084624028950929,0,0,0,1,0,1,NA,Simulation,100
1,1,Field,2018-04-26 12:00:00,2018,116,Germinating,1,NA,NA,0,26.681026458740234,21.68000030517578,0.8799999952316284,3.87752012334466,0,0,0.12800001502037048,1,0.12800001502037048,1,NA,Simulation,100
1,1,Field,2018-04-27 12:00:00,2018,117,Germinating,1,NA,NA,0,27.778589248657227,26.360000610351563,1.5700000524520874,6.014573724213988,0,0,0.3965000331401825,1,0.3965000331401825,1,NA,Simulation,100
1,1,Field,2018-04-28 12:00:00,2018,118,Germinating,1,NA,NA,0,24.87230110168457,19.68000030517578,2.180000066757202,3.188875130093098,0,0,0.09300001859664918,1,0.09300001859664918,1,NA,Simulation,100
1,1,Field,2018-04-29 12:00:00,2018,119,Germinating,1,NA,NA,0,25.012468338012695,22.6299991607666,4.889999866485596,4.8807214703410855,0,0,0.3759999513626099,1,0.3759999513626099,1,NA,Simulation,100
1,1,Field,2018-04-30 12:00:00,2018,120,Germinating,1,NA,NA,0,24.568557739257813,28.579999923706055,10.859999656677246,9.719999790191649,0,0,0.9719999790191651,1,0.9719999790191651,1,NA,Simulation,100
1,1,Field,2018-05-01 12:00:00,2018,121,Germinating,1,NA,NA,6.150000095367432,11.378387451171875,26.100000381469727,16.450000762939453,11.27500057220459,0,0,1,1,1,1,NA,Simulation,100
1,1,Field,2018-05-02 12:00:00,2018,122,Germinating,1,NA,NA,23.1299991607666,12.716347694396973,26.31999969482422,15.470000267028809,10.894999980926514,0,0,1,1,1,1,NA,Simulation,100
1,1,Field,2018-05-03 12:00:00,2018,123,Germinating,1,NA,NA,17.229999542236328,13.981633186340332,25.959999084472656,13.789999961853027,9.874999523162842,0,0,0.9874999523162842,1,0.9874999523162842,1,NA,Simulation,100
1,1,Field,2018-05-04 12:00:00,2018,124,Germinating,1,NA,NA,0,22.93744468688965,26.290000915527344,10.529999732971191,8.41000032424927,0,0,0.8410000324249268,1,0.8410000324249268,1,NA,Simulation,100
1,1,Field,2018-05-05 12:00:00,2018,125,Germinating,1,NA,NA,1.25,26.024616241455078,28.690000534057617,8.84000015258789,8.792265009486675,0,0,0.8765000343322754,1,0.8765000343322754,1,NA,Simulation,100
